TRADE_DATE,CURRENCY,VALUE
2003-05-21,DEXJPUS,117.23
2003-05-21,TWEXM,91.41
2003-05-21,DEXCHUS,8.28
2003-05-21,DEXUSEU,1.17
2003-05-22,DEXUSEU,1.17
2003-05-22,DEXCHUS,8.28
2003-05-22,DEXJPUS,117.25
2003-05-23,DEXCHUS,8.28
2003-05-23,DEXJPUS,116.89
2003-05-23,DEXUSEU,1.18
2003-05-26,DEXUSEU,1.18
2003-05-26,DEXCHUS,8.28
2003-05-26,DEXJPUS,116.89
2003-05-27,DEXJPUS,117.12
2003-05-27,DEXUSEU,1.19
2003-05-27,DEXCHUS,8.28
2003-05-28,DEXJPUS,118.73
2003-05-28,DEXCHUS,8.28
2003-05-28,TWEXM,91.42
2003-05-28,DEXUSEU,1.17
2003-05-29,DEXUSEU,1.18
2003-05-29,DEXCHUS,8.28
2003-05-29,DEXJPUS,118.45
2003-05-30,DEXJPUS,119.5
2003-05-30,DEXUSEU,1.18
2003-05-30,DEXCHUS,8.28
2003-06-02,DEXJPUS,118.52
2003-06-02,DEXUSEU,1.17
2003-06-02,DEXCHUS,8.28
2003-06-03,DEXCHUS,8.28
2003-06-03,DEXJPUS,119.27
2003-06-03,DEXUSEU,1.17
2003-06-04,TWEXM,91.56
2003-06-04,DEXUSEU,1.17
2003-06-04,DEXJPUS,118.6
2003-06-04,DEXCHUS,8.28
2003-06-05,DEXCHUS,8.28
2003-06-05,DEXUSEU,1.19
2003-06-05,DEXJPUS,117.61
2003-06-06,DEXJPUS,118.83
2003-06-06,DEXCHUS,8.28
2003-06-06,DEXUSEU,1.17
2003-06-09,DEXJPUS,118.11
2003-06-09,DEXCHUS,8.28
2003-06-09,DEXUSEU,1.17
2003-06-10,DEXJPUS,117.68
2003-06-10,DEXCHUS,8.28
2003-06-10,DEXUSEU,1.17
2003-06-11,DEXCHUS,8.28
2003-06-11,DEXUSEU,1.18
2003-06-11,TWEXM,90.99
2003-06-11,DEXJPUS,117.69
2003-06-12,DEXUSEU,1.18
2003-06-12,DEXCHUS,8.28
2003-06-12,DEXJPUS,117.66
2003-06-13,DEXCHUS,8.28
2003-06-13,DEXJPUS,117.46
2003-06-13,DEXUSEU,1.18
2003-06-16,DEXJPUS,117.79
2003-06-16,DEXUSEU,1.18
2003-06-16,DEXCHUS,8.28
2003-06-17,DEXJPUS,118.2
2003-06-17,DEXUSEU,1.18
2003-06-17,DEXCHUS,8.28
2003-06-18,TWEXM,90.44
2003-06-18,DEXJPUS,118.4
2003-06-18,DEXCHUS,8.28
2003-06-18,DEXUSEU,1.17
2003-06-19,DEXJPUS,118.74
2003-06-19,DEXUSEU,1.17
2003-06-19,DEXCHUS,8.28
2003-06-20,DEXUSEU,1.16
2003-06-20,DEXCHUS,8.28
2003-06-20,DEXJPUS,118.39
2003-06-23,DEXCHUS,8.28
2003-06-23,DEXJPUS,117.55
2003-06-23,DEXUSEU,1.15
2003-06-24,DEXJPUS,117.96
2003-06-24,DEXUSEU,1.15
2003-06-24,DEXCHUS,8.28
2003-06-25,TWEXM,91.42
2003-06-25,DEXCHUS,8.28
2003-06-25,DEXJPUS,117.54
2003-06-25,DEXUSEU,1.16
2003-06-26,DEXCHUS,8.28
2003-06-26,DEXUSEU,1.14
2003-06-26,DEXJPUS,119.32
2003-06-27,DEXCHUS,8.28
2003-06-27,DEXUSEU,1.14
2003-06-27,DEXJPUS,119.72
2003-06-30,DEXJPUS,119.87
2003-06-30,DEXUSEU,1.15
2003-06-30,DEXCHUS,8.28
2003-07-01,DEXCHUS,8.28
2003-07-01,DEXUSEU,1.16
2003-07-01,DEXJPUS,119.45
2003-07-02,TWEXM,91.89
2003-07-02,DEXJPUS,118.63
2003-07-02,DEXUSEU,1.15
2003-07-02,DEXCHUS,8.28
2003-07-03,DEXJPUS,118.24
2003-07-03,DEXCHUS,8.28
2003-07-03,DEXUSEU,1.15
2003-07-04,DEXUSEU,1.15
2003-07-04,DEXJPUS,118.24
2003-07-04,DEXCHUS,8.28
2003-07-07,DEXUSEU,1.13
2003-07-07,DEXJPUS,118.08
2003-07-07,DEXCHUS,8.28
2003-07-08,DEXUSEU,1.13
2003-07-08,DEXJPUS,118.58
2003-07-08,DEXCHUS,8.28
2003-07-09,DEXCHUS,8.28
2003-07-09,DEXJPUS,117.85
2003-07-09,DEXUSEU,1.13
2003-07-09,TWEXM,92.38
2003-07-10,DEXCHUS,8.28
2003-07-10,DEXUSEU,1.14
2003-07-10,DEXJPUS,117.69
2003-07-11,DEXUSEU,1.13
2003-07-11,DEXJPUS,117.8
2003-07-11,DEXCHUS,8.28
2003-07-14,DEXCHUS,8.28
2003-07-14,DEXUSEU,1.13
2003-07-14,DEXJPUS,117.54
2003-07-15,DEXCHUS,8.28
2003-07-15,DEXUSEU,1.12
2003-07-15,DEXJPUS,117.24
2003-07-16,DEXJPUS,118.24
2003-07-16,DEXUSEU,1.12
2003-07-16,TWEXM,93.22
2003-07-16,DEXCHUS,8.28
2003-07-17,DEXCHUS,8.28
2003-07-17,DEXJPUS,118.87
2003-07-17,DEXUSEU,1.12
2003-07-18,DEXUSEU,1.12
2003-07-18,DEXCHUS,8.28
2003-07-18,DEXJPUS,118.4
2003-07-21,DEXCHUS,8.28
2003-07-21,DEXJPUS,118.35
2003-07-21,DEXUSEU,1.13
2003-07-22,DEXUSEU,1.13
2003-07-22,DEXCHUS,8.28
2003-07-22,DEXJPUS,119.34
2003-07-23,DEXCHUS,8.28
2003-07-23,DEXJPUS,118.77
2003-07-23,DEXUSEU,1.15
2003-07-23,TWEXM,93.88
2003-07-24,DEXJPUS,119.25
2003-07-24,DEXUSEU,1.14
2003-07-24,DEXCHUS,8.28
2003-07-25,DEXJPUS,118.82
2003-07-25,DEXUSEU,1.15
2003-07-25,DEXCHUS,8.28
2003-07-28,DEXJPUS,119.42
2003-07-28,DEXUSEU,1.15
2003-07-28,DEXCHUS,8.28
2003-07-29,DEXJPUS,119.78
2003-07-29,DEXUSEU,1.15
2003-07-29,DEXCHUS,8.28
2003-07-30,TWEXM,93.07
2003-07-30,DEXJPUS,120.55
2003-07-30,DEXUSEU,1.14
2003-07-30,DEXCHUS,8.28
2003-07-31,DEXJPUS,120.42
2003-07-31,DEXCHUS,8.28
2003-07-31,DEXUSEU,1.12
2003-08-01,DEXJPUS,120.0
2003-08-01,DEXUSEU,1.13
2003-08-01,DEXCHUS,8.28
2003-08-04,DEXUSEU,1.13
2003-08-04,DEXJPUS,120.47
2003-08-04,DEXCHUS,8.28
2003-08-05,DEXUSEU,1.13
2003-08-05,DEXCHUS,8.28
2003-08-05,DEXJPUS,119.95
2003-08-06,DEXUSEU,1.14
2003-08-06,TWEXM,94.06
2003-08-06,DEXJPUS,120.33
2003-08-06,DEXCHUS,8.28
2003-08-07,DEXCHUS,8.28
2003-08-07,DEXJPUS,118.91
2003-08-07,DEXUSEU,1.14
2003-08-08,DEXUSEU,1.13
2003-08-08,DEXCHUS,8.28
2003-08-08,DEXJPUS,119.02
2003-08-11,DEXUSEU,1.13
2003-08-11,DEXCHUS,8.28
2003-08-11,DEXJPUS,118.36
2003-08-12,DEXCHUS,8.28
2003-08-12,DEXJPUS,118.53
2003-08-12,DEXUSEU,1.13
2003-08-13,DEXJPUS,119.07
2003-08-13,DEXUSEU,1.13
2003-08-13,DEXCHUS,8.28
2003-08-13,TWEXM,93.39
2003-08-14,DEXCHUS,8.28
2003-08-14,DEXJPUS,119.14
2003-08-14,DEXUSEU,1.12
2003-08-15,DEXJPUS,119.24
2003-08-15,DEXCHUS,8.28
2003-08-15,DEXUSEU,1.13
2003-08-18,DEXJPUS,119.43
2003-08-18,DEXUSEU,1.11
2003-08-18,DEXCHUS,8.28
2003-08-19,DEXJPUS,119.26
2003-08-19,DEXCHUS,8.28
2003-08-19,DEXUSEU,1.11
2003-08-20,DEXJPUS,118.23
2003-08-20,DEXCHUS,8.28
2003-08-20,DEXUSEU,1.11
2003-08-20,TWEXM,94.21
2003-08-21,DEXUSEU,1.1
2003-08-21,DEXJPUS,117.58
2003-08-21,DEXCHUS,8.28
2003-08-22,DEXUSEU,1.09
2003-08-22,DEXCHUS,8.28
2003-08-22,DEXJPUS,117.58
2003-08-25,DEXCHUS,8.28
2003-08-25,DEXUSEU,1.09
2003-08-25,DEXJPUS,117.43
2003-08-26,DEXJPUS,117.49
2003-08-26,DEXCHUS,8.28
2003-08-26,DEXUSEU,1.09
2003-08-27,DEXJPUS,117.74
2003-08-27,TWEXM,95.12
2003-08-27,DEXUSEU,1.09
2003-08-27,DEXCHUS,8.28
2003-08-28,DEXUSEU,1.09
2003-08-28,DEXJPUS,117.44
2003-08-28,DEXCHUS,8.28
2003-08-29,DEXCHUS,8.28
2003-08-29,DEXUSEU,1.1
2003-08-29,DEXJPUS,116.71
2003-09-01,DEXJPUS,116.71
2003-09-01,DEXCHUS,8.28
2003-09-01,DEXUSEU,1.1
2003-09-02,DEXCHUS,8.28
2003-09-02,DEXJPUS,116.15
2003-09-02,DEXUSEU,1.09
2003-09-03,TWEXM,94.71
2003-09-03,DEXCHUS,8.28
2003-09-03,DEXJPUS,116.04
2003-09-03,DEXUSEU,1.08
2003-09-04,DEXJPUS,116.77
2003-09-04,DEXUSEU,1.09
2003-09-04,DEXCHUS,8.28
2003-09-05,DEXJPUS,117.06
2003-09-05,DEXUSEU,1.11
2003-09-05,DEXCHUS,8.28
2003-09-08,DEXCHUS,8.28
2003-09-08,DEXJPUS,116.48
2003-09-08,DEXUSEU,1.11
2003-09-09,DEXCHUS,8.28
2003-09-09,DEXUSEU,1.12
2003-09-09,DEXJPUS,116.33
2003-09-10,DEXCHUS,8.28
2003-09-10,DEXUSEU,1.12
2003-09-10,DEXJPUS,117.13
2003-09-10,TWEXM,93.61
2003-09-11,DEXUSEU,1.12
2003-09-11,DEXJPUS,117.07
2003-09-11,DEXCHUS,8.28
2003-09-12,DEXCHUS,8.28
2003-09-12,DEXJPUS,117.38
2003-09-12,DEXUSEU,1.13
2003-09-15,DEXUSEU,1.13
2003-09-15,DEXCHUS,8.28
2003-09-15,DEXJPUS,117.41
2003-09-16,DEXCHUS,8.28
2003-09-16,DEXUSEU,1.12
2003-09-16,DEXJPUS,116.27
2003-09-17,DEXCHUS,8.28
2003-09-17,DEXJPUS,115.99
2003-09-17,TWEXM,93.0
2003-09-17,DEXUSEU,1.12
2003-09-18,DEXJPUS,115.27
2003-09-18,DEXUSEU,1.12
2003-09-18,DEXCHUS,8.28
2003-09-19,DEXUSEU,1.13
2003-09-19,DEXJPUS,113.99
2003-09-19,DEXCHUS,8.28
2003-09-22,DEXJPUS,111.95
2003-09-22,DEXUSEU,1.15
2003-09-22,DEXCHUS,8.28
2003-09-23,DEXCHUS,8.28
2003-09-23,DEXUSEU,1.15
2003-09-23,DEXJPUS,111.65
2003-09-24,DEXUSEU,1.15
2003-09-24,DEXCHUS,8.28
2003-09-24,TWEXM,91.32
2003-09-24,DEXJPUS,111.7
2003-09-25,DEXUSEU,1.15
2003-09-25,DEXCHUS,8.28
2003-09-25,DEXJPUS,111.86
2003-09-26,DEXJPUS,111.8
2003-09-26,DEXCHUS,8.28
2003-09-26,DEXUSEU,1.15
2003-09-29,DEXJPUS,111.07
2003-09-29,DEXUSEU,1.16
2003-09-29,DEXCHUS,8.28
2003-09-30,DEXCHUS,8.28
2003-09-30,DEXJPUS,111.43
2003-09-30,DEXUSEU,1.17
2003-10-01,DEXCHUS,8.28
2003-10-01,DEXUSEU,1.17
2003-10-01,DEXJPUS,110.61
2003-10-01,TWEXM,90.34
2003-10-02,DEXCHUS,8.28
2003-10-02,DEXUSEU,1.17
2003-10-02,DEXJPUS,110.59
2003-10-03,DEXJPUS,110.9
2003-10-03,DEXCHUS,8.28
2003-10-03,DEXUSEU,1.16
2003-10-06,DEXJPUS,110.81
2003-10-06,DEXUSEU,1.17
2003-10-06,DEXCHUS,8.28
2003-10-07,DEXJPUS,109.81
2003-10-07,DEXUSEU,1.18
2003-10-07,DEXCHUS,8.28
2003-10-08,DEXUSEU,1.18
2003-10-08,DEXCHUS,8.28
2003-10-08,DEXJPUS,109.55
2003-10-08,TWEXM,89.42
2003-10-09,DEXUSEU,1.17
2003-10-09,DEXCHUS,8.28
2003-10-09,DEXJPUS,109.34
2003-10-10,DEXUSEU,1.18
2003-10-10,DEXCHUS,8.28
2003-10-10,DEXJPUS,108.57
2003-10-13,DEXUSEU,1.18
2003-10-13,DEXJPUS,108.57
2003-10-13,DEXCHUS,8.28
2003-10-14,DEXCHUS,8.28
2003-10-14,DEXUSEU,1.17
2003-10-14,DEXJPUS,109.29
2003-10-15,DEXJPUS,109.56
2003-10-15,TWEXM,89.04
2003-10-15,DEXCHUS,8.28
2003-10-15,DEXUSEU,1.17
2003-10-16,DEXCHUS,8.28
2003-10-16,DEXJPUS,109.36
2003-10-16,DEXUSEU,1.17
2003-10-17,DEXCHUS,8.28
2003-10-17,DEXJPUS,109.57
2003-10-17,DEXUSEU,1.16
2003-10-20,DEXCHUS,8.28
2011-04-15,DEXUSEU,1.44
2011-04-15,DEXJPUS,83.13
2011-04-18,DEXCHUS,6.53
2011-04-18,DEXJPUS,82.43
2011-04-18,DEXUSEU,1.42
2011-04-19,DEXUSEU,1.43
2011-04-19,DEXCHUS,6.53
2011-04-19,DEXJPUS,82.41
2011-04-20,DEXJPUS,82.58
2011-04-20,DEXCHUS,6.53
2011-04-20,TWEXM,69.66
2011-04-20,DEXUSEU,1.45
2011-04-21,DEXCHUS,6.49
2011-04-21,DEXJPUS,81.81
2011-04-21,DEXUSEU,1.46
2011-04-22,DEXJPUS,81.92
2011-04-22,DEXCHUS,6.51
2011-04-22,DEXUSEU,1.45
2011-04-25,DEXUSEU,1.46
2011-04-25,DEXCHUS,6.53
2011-04-25,DEXJPUS,81.93
2011-04-26,DEXCHUS,6.53
2011-04-26,DEXUSEU,1.46
2011-04-26,DEXJPUS,81.93
2011-04-27,TWEXM,68.86
2011-04-27,DEXCHUS,6.51
2011-04-27,DEXJPUS,82.6
2011-04-27,DEXUSEU,1.47
2011-04-28,DEXUSEU,1.48
2011-04-28,DEXCHUS,6.5
2011-04-28,DEXJPUS,81.57
2011-04-29,DEXJPUS,81.31
2011-04-29,DEXUSEU,1.48
2011-04-29,DEXCHUS,6.49
2011-05-02,DEXUSEU,1.49
2011-05-02,DEXCHUS,6.49
2011-05-02,DEXJPUS,81.23
2011-05-03,DEXJPUS,81.02
2011-05-03,DEXCHUS,6.5
2011-05-03,DEXUSEU,1.49
2011-05-04,DEXCHUS,6.49
2011-05-04,TWEXM,68.15
2011-05-04,DEXJPUS,80.69
2011-05-04,DEXUSEU,1.49
2011-05-05,DEXUSEU,1.46
2011-05-05,DEXCHUS,6.49
2011-05-05,DEXJPUS,80.12
2011-05-06,DEXUSEU,1.45
2011-05-06,DEXCHUS,6.49
2011-05-06,DEXJPUS,80.51
2011-05-09,DEXJPUS,80.66
2011-05-09,DEXCHUS,6.49
2011-05-09,DEXUSEU,1.43
2011-05-10,DEXJPUS,80.75
2011-05-10,DEXCHUS,6.49
2011-05-10,DEXUSEU,1.44
2011-05-11,DEXCHUS,6.49
2011-05-11,DEXUSEU,1.43
2011-05-11,TWEXM,69.27
2011-05-11,DEXJPUS,80.78
2011-05-12,DEXCHUS,6.5
2011-05-12,DEXUSEU,1.42
2011-05-12,DEXJPUS,80.75
2011-05-13,DEXJPUS,80.76
2011-05-13,DEXUSEU,1.41
2011-05-13,DEXCHUS,6.5
2011-05-16,DEXJPUS,80.82
2011-05-16,DEXCHUS,6.51
2011-05-16,DEXUSEU,1.42
2011-05-17,DEXCHUS,6.51
2011-05-17,DEXJPUS,81.39
2011-05-17,DEXUSEU,1.42
2011-05-18,DEXUSEU,1.43
2011-05-18,DEXCHUS,6.5
2011-05-18,DEXJPUS,81.37
2011-05-18,TWEXM,70.01
2011-05-19,DEXJPUS,81.78
2011-05-19,DEXUSEU,1.43
2011-05-19,DEXCHUS,6.5
2011-05-20,DEXUSEU,1.42
2011-05-20,DEXJPUS,81.64
2011-05-20,DEXCHUS,6.49
2011-05-23,DEXJPUS,81.81
2011-05-23,DEXUSEU,1.4
2011-05-23,DEXCHUS,6.51
2011-05-24,DEXJPUS,82.12
2011-05-24,DEXCHUS,6.5
2011-05-24,DEXUSEU,1.41
2011-05-25,DEXUSEU,1.41
2011-05-25,DEXCHUS,6.49
2011-05-25,DEXJPUS,81.96
2011-05-25,TWEXM,70.35
2011-05-26,DEXJPUS,81.44
2011-05-26,DEXCHUS,6.49
2011-05-26,DEXUSEU,1.41
2011-05-27,DEXJPUS,80.75
2011-05-27,DEXUSEU,1.43
2011-05-27,DEXCHUS,6.49
2011-05-30,DEXJPUS,80.75
2011-05-30,DEXUSEU,1.43
2011-05-30,DEXCHUS,6.49
2011-05-31,DEXJPUS,81.29
2011-05-31,DEXUSEU,1.44
2011-05-31,DEXCHUS,6.48
2011-06-01,TWEXM,69.72
2011-06-01,DEXUSEU,1.44
2011-06-01,DEXJPUS,80.82
2011-06-01,DEXCHUS,6.48
2011-06-02,DEXUSEU,1.44
2011-06-02,DEXCHUS,6.48
2011-06-02,DEXJPUS,80.98
2011-06-03,DEXCHUS,6.48
2011-06-03,DEXUSEU,1.46
2011-06-03,DEXJPUS,80.38
2011-06-06,DEXCHUS,6.48
2011-06-06,DEXUSEU,1.46
2011-06-06,DEXJPUS,80.19
2011-06-07,DEXCHUS,6.48
2011-06-07,DEXJPUS,80.21
2011-06-07,DEXUSEU,1.47
2011-06-08,DEXUSEU,1.46
2011-06-08,DEXJPUS,79.87
2011-06-08,TWEXM,69.1
2011-06-08,DEXCHUS,6.48
2011-06-09,DEXUSEU,1.45
2011-06-09,DEXCHUS,6.48
2011-06-09,DEXJPUS,80.07
2011-06-10,DEXCHUS,6.48
2011-06-10,DEXUSEU,1.44
2011-06-10,DEXJPUS,80.26
2011-06-13,DEXCHUS,6.48
2011-06-13,DEXJPUS,80.16
2011-06-13,DEXUSEU,1.44
2011-06-14,DEXUSEU,1.45
2011-06-14,DEXJPUS,80.5
2011-06-14,DEXCHUS,6.48
2011-06-15,TWEXM,69.48
2011-06-15,DEXCHUS,6.48
2011-06-15,DEXJPUS,80.71
2011-06-15,DEXUSEU,1.42
2011-06-16,DEXUSEU,1.42
2011-06-16,DEXCHUS,6.47
2011-06-16,DEXJPUS,80.7
2011-06-17,DEXUSEU,1.43
2011-06-17,DEXJPUS,80.1
2011-06-17,DEXCHUS,6.47
2011-06-20,DEXCHUS,6.47
2011-06-20,DEXUSEU,1.43
2011-06-20,DEXJPUS,80.26
2011-06-21,DEXCHUS,6.47
2011-06-21,DEXUSEU,1.44
2011-06-21,DEXJPUS,80.15
2011-06-22,TWEXM,69.72
2011-06-22,DEXCHUS,6.46
2011-06-22,DEXUSEU,1.44
2011-06-22,DEXJPUS,80.06
2011-06-23,DEXUSEU,1.42
2011-06-23,DEXCHUS,6.47
2011-06-23,DEXJPUS,80.45
2011-06-24,DEXJPUS,80.32
2011-06-24,DEXUSEU,1.42
2011-06-24,DEXCHUS,6.47
2011-06-27,DEXJPUS,80.89
2011-06-27,DEXUSEU,1.43
2011-06-27,DEXCHUS,6.48
2011-06-28,DEXUSEU,1.44
2011-06-28,DEXCHUS,6.47
2011-06-28,DEXJPUS,80.85
2011-06-29,DEXUSEU,1.44
2011-06-29,DEXJPUS,80.8
2011-06-29,DEXCHUS,6.46
2011-06-29,TWEXM,69.96
2011-06-30,DEXUSEU,1.45
2011-06-30,DEXCHUS,6.46
2011-06-30,DEXJPUS,80.64
2011-07-01,DEXJPUS,80.81
2011-07-01,DEXUSEU,1.45
2011-07-01,DEXCHUS,6.46
2011-07-04,DEXUSEU,1.45
2011-07-04,DEXJPUS,80.81
2011-07-04,DEXCHUS,6.46
2011-07-05,DEXCHUS,6.47
2011-07-05,DEXUSEU,1.45
2011-07-05,DEXJPUS,81.14
2011-07-06,TWEXM,69.25
2011-07-06,DEXJPUS,80.9
2011-07-06,DEXCHUS,6.47
2011-07-06,DEXUSEU,1.43
2011-07-07,DEXUSEU,1.43
2011-07-07,DEXJPUS,81.26
2011-07-07,DEXCHUS,6.47
2011-07-08,DEXJPUS,80.64
2011-07-08,DEXUSEU,1.43
2011-07-08,DEXCHUS,6.46
2011-07-11,DEXUSEU,1.4
2011-07-11,DEXJPUS,80.37
2011-07-11,DEXCHUS,6.47
2011-07-12,DEXUSEU,1.4
2011-07-12,DEXCHUS,6.47
2011-07-12,DEXJPUS,79.53
2011-07-13,DEXCHUS,6.47
2011-07-13,DEXJPUS,78.99
2011-07-13,DEXUSEU,1.42
2011-07-13,TWEXM,69.71
2011-07-14,DEXUSEU,1.42
2011-07-14,DEXCHUS,6.46
2011-07-14,DEXJPUS,79.11
2011-07-15,DEXCHUS,6.46
2011-07-15,DEXUSEU,1.42
2011-07-15,DEXJPUS,79.03
2011-07-18,DEXUSEU,1.4
2011-07-18,DEXJPUS,79.1
2011-07-18,DEXCHUS,6.47
2011-07-19,DEXJPUS,78.91
2011-07-19,DEXCHUS,6.46
2011-07-19,DEXUSEU,1.42
2011-07-20,DEXCHUS,6.46
2011-07-20,TWEXM,69.33
2011-07-20,DEXJPUS,78.76
2011-07-20,DEXUSEU,1.42
2011-07-21,DEXUSEU,1.44
2011-07-21,DEXJPUS,78.47
2011-07-21,DEXCHUS,6.45
2011-07-22,DEXJPUS,78.44
2011-07-22,DEXCHUS,6.45
2011-07-22,DEXUSEU,1.44
2011-07-25,DEXUSEU,1.44
2011-07-25,DEXJPUS,78.31
2011-07-25,DEXCHUS,6.45
2011-07-26,DEXJPUS,78.04
2011-07-26,DEXCHUS,6.44
2011-07-26,DEXUSEU,1.45
2011-07-27,DEXJPUS,77.99
2011-07-27,TWEXM,68.41
2011-07-27,DEXUSEU,1.44
2011-07-27,DEXCHUS,6.44
2011-07-28,DEXCHUS,6.44
2011-07-28,DEXUSEU,1.43
2011-07-28,DEXJPUS,77.87
2011-07-29,DEXUSEU,1.44
2011-07-29,DEXJPUS,77.18
2011-07-29,DEXCHUS,6.44
2011-08-01,DEXJPUS,76.87
2011-08-01,DEXUSEU,1.42
2011-08-01,DEXCHUS,6.43
2011-08-02,DEXCHUS,6.44
2011-08-02,DEXJPUS,77.13
2011-08-02,DEXUSEU,1.42
2011-08-03,TWEXM,68.57
2011-08-03,DEXJPUS,76.87
2011-08-03,DEXCHUS,6.43
2011-08-03,DEXUSEU,1.43
2011-08-04,DEXUSEU,1.42
2011-08-04,DEXJPUS,79.01
2011-08-04,DEXCHUS,6.44
2011-08-05,DEXUSEU,1.42
2011-08-05,DEXCHUS,6.44
2011-08-05,DEXJPUS,78.48
2011-08-08,DEXCHUS,6.43
2011-08-08,DEXJPUS,77.53
2011-08-08,DEXUSEU,1.42
2011-08-09,DEXJPUS,77.16
2011-08-09,DEXCHUS,6.43
2011-08-09,DEXUSEU,1.42
2011-08-10,DEXUSEU,1.42
2011-08-10,TWEXM,69.49
2011-08-10,DEXCHUS,6.42
2011-08-10,DEXJPUS,76.41
2011-08-11,DEXJPUS,76.68
2011-08-11,DEXUSEU,1.42
2011-08-11,DEXCHUS,6.39
2011-08-12,DEXUSEU,1.42
2011-08-12,DEXJPUS,76.79
2011-08-12,DEXCHUS,6.39
2011-08-15,DEXCHUS,6.39
2011-08-15,DEXUSEU,1.45
2011-08-15,DEXJPUS,76.73
2011-08-16,DEXCHUS,6.38
2011-08-16,DEXUSEU,1.44
2011-08-16,DEXJPUS,76.76
2011-08-17,TWEXM,69.05
2011-08-17,DEXCHUS,6.38
2011-08-17,DEXJPUS,76.46
2011-08-17,DEXUSEU,1.44
2011-08-18,DEXCHUS,6.39
2011-08-18,DEXUSEU,1.43
2011-08-18,DEXJPUS,76.52
2011-08-19,DEXCHUS,6.39
2011-08-19,DEXUSEU,1.44
2011-08-19,DEXJPUS,76.46
2011-08-22,DEXUSEU,1.44
2011-08-22,DEXJPUS,76.77
2011-08-22,DEXCHUS,6.4
2011-08-23,DEXJPUS,76.59
2011-08-23,DEXUSEU,1.44
2011-08-23,DEXCHUS,6.4
2011-08-24,DEXJPUS,76.78
2011-08-24,DEXCHUS,6.39
2011-08-24,DEXUSEU,1.44
2011-08-24,TWEXM,69.04
2011-08-25,DEXCHUS,6.39
2011-08-25,DEXUSEU,1.44
2011-08-25,DEXJPUS,77.38
2011-08-26,DEXJPUS,76.62
2011-08-26,DEXCHUS,6.39
2011-08-26,DEXUSEU,1.45
2011-08-29,DEXCHUS,6.38
2011-08-29,DEXJPUS,76.96
2011-08-29,DEXUSEU,1.45
2011-08-30,DEXCHUS,6.38
2011-08-30,DEXJPUS,76.75
2011-08-30,DEXUSEU,1.44
2011-08-31,DEXUSEU,1.44
2011-08-31,DEXJPUS,76.5
2011-08-31,DEXCHUS,6.38
2011-08-31,TWEXM,68.91
2011-09-01,DEXUSEU,1.43
2011-09-01,DEXCHUS,6.38
2011-09-01,DEXJPUS,76.81
2011-09-02,DEXJPUS,76.79
2011-09-02,DEXCHUS,6.38
2011-09-02,DEXUSEU,1.42
2011-09-05,DEXCHUS,6.38
2011-09-05,DEXUSEU,1.42
2011-09-05,DEXJPUS,76.79
2011-09-06,DEXCHUS,6.39
2011-09-06,DEXUSEU,1.4
2011-09-06,DEXJPUS,77.48
2011-09-07,DEXCHUS,6.39
2011-09-07,DEXJPUS,77.39
2011-09-07,DEXUSEU,1.41
2011-09-07,TWEXM,69.71
2011-09-08,DEXJPUS,77.43
2011-09-08,DEXCHUS,6.38
2011-09-08,DEXUSEU,1.39
2011-09-09,DEXUSEU,1.37
2011-09-09,DEXCHUS,6.39
2011-09-09,DEXJPUS,77.31
2011-09-12,DEXJPUS,77.15
2011-09-12,DEXUSEU,1.36
2011-09-12,DEXCHUS,6.39
2011-09-13,DEXCHUS,6.4
2011-09-13,DEXUSEU,1.37
2011-09-13,DEXJPUS,76.88
2011-09-14,DEXJPUS,76.71
2011-09-14,DEXCHUS,6.39
2011-09-14,DEXUSEU,1.37
2011-09-14,TWEXM,70.99
2011-09-15,DEXJPUS,76.7
2011-09-15,DEXCHUS,6.39
2011-09-15,DEXUSEU,1.39
2011-09-16,DEXUSEU,1.38
2011-09-16,DEXJPUS,76.89
2011-09-16,DEXCHUS,6.38
2011-09-19,DEXJPUS,76.48
2011-09-19,DEXCHUS,6.39
2011-09-19,DEXUSEU,1.36
2011-09-20,DEXCHUS,6.38
2011-09-20,DEXUSEU,1.37
2011-09-20,DEXJPUS,76.52
2011-09-21,DEXJPUS,76.38
2011-09-21,DEXCHUS,6.38
2011-09-21,DEXUSEU,1.37
2011-09-21,TWEXM,70.94
2011-09-22,DEXCHUS,6.39
2011-09-22,DEXUSEU,1.34
2011-09-22,DEXJPUS,76.31
2011-09-23,DEXUSEU,1.35
2011-09-23,DEXJPUS,76.3
2011-09-23,DEXCHUS,6.39
2011-09-26,DEXJPUS,76.35
2011-09-26,DEXCHUS,6.4
2011-09-26,DEXUSEU,1.35
2011-09-27,DEXJPUS,76.6
2011-09-27,DEXUSEU,1.36
2011-09-27,DEXCHUS,6.4
2011-09-28,TWEXM,72.33
2011-09-28,DEXUSEU,1.36
2011-09-28,DEXJPUS,76.51
2011-09-28,DEXCHUS,6.39
2011-09-29,DEXJPUS,76.68
2011-09-29,DEXUSEU,1.36
2011-09-29,DEXCHUS,6.4
2011-09-30,DEXCHUS,6.38
2011-09-30,DEXUSEU,1.34
2011-09-30,DEXJPUS,77.04
2011-10-03,DEXCHUS,6.37
2011-10-03,DEXUSEU,1.33
2011-10-03,DEXJPUS,76.66
2011-10-04,DEXUSEU,1.33
2011-10-04,DEXCHUS,6.37
2011-10-04,DEXJPUS,76.86
2011-10-05,TWEXM,73.13
